ticker,event_time_ms,price,bid,ask,volume,label
NVDA,1789653794490,218.7605,218.7479,218.773,6198,normal
NVDA,1789653796373,218.7684,218.7634,218.7734,6547,normal
NVDA,1789653798183,218.7724,218.7655,218.7793,4461,normal
NVDA,1789653799961,218.7796,218.7746,218.7846,1162,normal
NVDA,1789653801759,218.7901,218.7805,218.7997,1917,normal
NVDA,1789653803570,218.7941,218.7791,218.8091,2354,normal
NVDA,1789653805381,218.8008,218.7956,218.806,9569,normal
NVDA,1789653807202,218.8068,218.8018,218.8118,6475,normal
NVDA,1789653809016,218.8104,218.7995,218.8212,377,normal
NVDA,1789653810859,218.8149,218.8012,218.8286,1673,normal
NVDA,1789653812644,218.8208,218.8064,218.8351,7427,normal
NVDA,1789653814524,218.828,218.8143,218.8417,1335,normal
NVDA,1789653816297,218.8295,218.8191,218.8399,3117,normal
NVDA,1789653818072,218.8368,218.8318,218.8418,6523,normal
NVDA,1789653819929,218.8473101526917,218.8423101526917,218.8523101526917,119044,wash_trade
NVDA,1789653821774,218.84773404715003,218.84273404715003,218.85273404715002,80405,normal
NVDA,1789653823519,218.8469848763948,218.8411348763948,218.8528348763948,153882,normal
NVDA,1789653825379,218.84696175968182,218.83706175968183,218.8568617596818,303186,normal
NVDA,1789653827226,218.84718930851326,218.83738930851325,218.85698930851328,57495,normal
NVDA,1789653828994,218.84616858855216,218.84116858855216,218.85116858855216,96296,normal
NVDA,1789653830791,218.84557598214676,218.83842598214676,218.85272598214675,47529,normal
NVDA,1789653832604,218.84452492206367,218.8349249220637,218.85412492206365,25282,normal
NVDA,1789653834425,218.9112,218.8984,218.9239,7031,normal
NVDA,1789653836277,218.9151,218.9067,218.9234,2857,normal
NVDA,1789653838097,218.9217,218.9136,218.9299,9078,normal
NVDA,1789653839949,218.93,218.9229,218.9371,16582,normal
NVDA,1789653840042,218.92,218.9088,218.9312,4930,normal
NVDA,1789653841083,218.9208,218.9097,218.932,15808,normal
NVDA,1789653842136,218.9253,218.9203,218.9303,11905,normal
NVDA,1789653843170,218.9282,218.9194,218.937,13217,normal
NVDA,1789653844325,218.9323,218.9239,218.9407,7788,normal
NVDA,1789653845379,218.9337,218.9284,218.9391,5900,normal
NVDA,1789653846398,218.9354,218.9304,218.9404,11291,normal
NVDA,1789653847446,218.9375,218.931,218.9441,9925,normal
NVDA,1789653848546,218.944,218.939,218.949,11056,normal
NVDA,1789653849659,218.9453,218.9403,218.9503,4420,normal
NVDA,1789653850726,218.9479,218.9388,218.957,6418,normal
NVDA,1789653851741,218.9503,218.9361,218.9644,6006,normal
NVDA,1789653852838,218.9503,218.9429,218.9577,6091,normal
NVDA,1789653853866,218.9519,218.9419,218.9618,2840,normal
NVDA,1789653855014,218.9561,218.9511,218.9611,3759,normal
NVDA,1789653856091,218.9604,218.9469,218.9738,1111,normal
NVDA,1789653857143,218.9624,218.9573,218.9676,11878,normal
NVDA,1789653858169,218.9627,218.9556,218.9697,13266,normal
NVDA,1789653859228,218.9646,218.9589,218.9703,4525,normal
NVDA,1789653860340,218.9649,218.9573,218.9726,4943,normal
NVDA,1789653861438,218.9687,218.9635,218.9739,2671,normal
NVDA,1789653862483,218.9689,218.9546,218.9832,995,normal
NVDA,1789653863556,218.9701,218.9611,218.9791,9531,normal
NVDA,1789653864610,218.9737,218.9638,218.9835,7504,normal
NVDA,1789653865702,218.9734,218.9684,218.9784,6362,normal
NVDA,1789653866765,218.9766,218.9716,218.9816,13799,normal
NVDA,1789653867823,218.9814,218.9733,218.9896,5577,normal
NVDA,1789653868911,218.9831,218.9706,218.9957,5906,normal
NVDA,1789653869914,218.9861,218.9724,218.9998,10465,normal
NVDA,1789653871066,218.9872,218.9788,218.9957,3100,normal
NVDA,1789653872127,218.9906,218.9801,219.0012,7357,normal
NVDA,1789653873204,218.9918,218.9783,219.0053,8514,normal
NVDA,1789653874275,218.9968,218.9909,219.0027,9983,normal
NVDA,1789653875308,218.9932,218.9845,219.0019,2250,normal
NVDA,1789653876361,218.9947,218.9871,219.0023,3255,normal
NVDA,1789653877467,218.9979,218.9909,219.0049,3695,normal
NVDA,1789653878498,218.9963,218.9909,219.0016,6865,normal
NVDA,1789653879594,218.9973,218.9923,219.0023,6883,normal
NVDA,1789653880618,218.9998,218.994,219.0056,25225,normal
NVDA,1789653881686,219.0009,218.9876,219.0143,9381,normal
NVDA,1789653882747,219.0038,218.9934,219.0142,4913,normal
NVDA,1789653883828,219.0039,218.9983,219.0095,9290,normal
NVDA,1789653884921,219.0051,218.9945,219.0157,8949,normal
NVDA,1789653886040,219.0071,219.0021,219.0121,11273,normal
NVDA,1789653887076,219.0083,218.9982,219.0185,8563,normal
NVDA,1789653888170,219.0123,219.0053,219.0194,3007,normal
NVDA,1789653889193,219.016,219.0079,219.0241,6736,normal
NVDA,1789653890240,219.0171,219.0034,219.0308,10964,normal
NVDA,1789653891372,219.0196,219.0132,219.026,4841,normal
NVDA,1789653892460,219.0191,219.013,219.0251,5627,normal
NVDA,1789653893486,219.023,219.016,219.0299,13482,normal
NVDA,1789653894599,219.0256,219.0206,219.0306,2932,normal
NVDA,1789653895668,219.0255,219.0148,219.0363,9943,normal
NVDA,1789653896697,219.0275,219.0212,219.0337,5721,normal
NVDA,1789653897750,219.0289,219.0239,219.034,4784,normal
NVDA,1789653898875,219.0265,219.0192,219.0338,2217,normal
NVDA,1789653899898,219.0299,219.0221,219.0377,2327,normal
NVDA,1789653899975,219.015,219.01,219.02,3633,normal
NVDA,1789653901551,219.014,219.0005,219.0275,12234,normal
NVDA,1789653903113,219.0124,219.007,219.0178,2075,normal
NVDA,1789653904781,219.0112,218.9963,219.026,5776,normal
NVDA,1789653906345,219.0103,218.9974,219.0232,2585,normal
NVDA,1789653907887,219.0104,219.0054,219.0154,4331,normal
NVDA,1789653909452,219.01,218.9996,219.0203,2887,normal
NVDA,1789653911060,219.0103,218.9994,219.0213,1152,normal
NVDA,1789653912624,219.0105,219.0047,219.0164,3654,normal
NVDA,1789653914152,219.0096,219.0003,219.019,7582,normal
NVDA,1789653915783,219.0072,218.9937,219.0207,7955,normal
NVDA,1789653917361,219.0048,218.9924,219.0172,4536,normal
NVDA,1789653918896,219.0044,218.9979,219.011,6943,normal
NVDA,1789653920471,219.0036,218.9922,219.015,7082,normal
NVDA,1789653922091,219.0024,218.9974,219.0074,7592,normal
NVDA,1789653923628,218.9999,218.9949,219.0049,4762,normal
NVDA,1789653925180,219.0001,218.9951,219.0051,8092,normal
NVDA,1789653926798,218.9992,218.9902,219.0082,7296,normal
NVDA,1789653928330,218.9986,218.9877,219.0095,16632,normal
NVDA,1789653929995,218.9971,218.9838,219.0104,12271,normal
NVDA,1789653931519,218.9974,218.9924,219.0024,4203,normal
NVDA,1789653933105,218.9983,218.99,219.0066,4986,normal
NVDA,1789653934685,218.9976,218.9885,219.0066,8321,normal
NVDA,1789653936270,218.997,218.992,219.002,12211,normal
NVDA,1789653937818,218.9954,218.9904,219.0004,5743,normal
NVDA,1789653939455,218.9965,218.9844,219.0086,1729,normal
NVDA,1789653940967,218.9954,218.9849,219.0059,5586,normal
NVDA,1789653942605,218.9959,218.9909,219.0009,9066,normal
NVDA,1789653944095,218.9959,218.9853,219.0064,3969,normal
NVDA,1789653945680,218.9962,218.9842,219.0082,2219,normal
NVDA,1789653947291,218.9965,218.9859,219.0072,7934,normal
NVDA,1789653948845,218.996,218.991,219.001,38547,normal
NVDA,1789653950452,218.9973,218.9849,219.0096,7276,normal
NVDA,1789653952045,218.9948,218.9898,218.9998,3674,normal
NVDA,1789653953547,218.9944,218.9816,219.0072,2785,normal
NVDA,1789653955147,218.9928,218.9867,218.999,7971,normal
NVDA,1789653956702,218.9916,218.982,219.0013,11850,normal
NVDA,1789653958329,218.9903,218.9799,219.0007,6018,normal
NVDA,1789653959924,218.99,218.9847,218.9953,3586,normal
NVDA,1789653960041,218.985,218.9746,218.9954,12697,normal
NVDA,1789653961035,218.9923,218.986,218.9987,2442,normal
NVDA,1789653962046,218.9919,218.9829,219.0008,3316,normal
NVDA,1789653962966,218.9967,218.9872,219.0063,6915,normal
NVDA,1789653964008,218.9977,218.9849,219.0105,2902,normal
NVDA,1789653965034,218.9977,218.9866,219.0088,17832,normal
NVDA,1789653966011,218.998,218.9864,219.0096,2264,normal
NVDA,1789653966988,219.0054,218.9993,219.0115,2810,normal
NVDA,1789653967990,219.0091,218.9995,219.0187,20117,normal
NVDA,1789653969023,219.0122,219.0064,219.018,3967,normal
NVDA,1789653969947,219.0212,219.0076,219.0347,5466,normal
NVDA,1789653971029,219.0279,219.0229,219.0329,1478,normal
NVDA,1789653971991,219.0325,219.0246,219.0403,11366,normal
NVDA,1789653973027,219.0289,219.0223,219.0356,13030,normal
NVDA,1789653973941,219.0329,219.0206,219.0451,5066,normal
NVDA,1789653975014,219.0336,219.0286,219.0386,9054,normal
NVDA,1789653976028,219.0359,219.0241,219.0477,6078,normal
NVDA,1789653976945,219.0393,219.0343,219.0443,18888,normal
NVDA,1789653977987,219.0455,219.0355,219.0555,11682,normal
NVDA,1789653978941,219.0478,219.0428,219.0528,8423,normal
NVDA,1789653979975,219.0521,219.0471,219.0571,5049,normal
NVDA,1789653980958,219.0564,219.0431,219.0697,6123,normal
NVDA,1789653981959,219.0626,219.0576,219.0676,19153,normal
NVDA,1789653982991,219.0675,219.0589,219.0761,1654,normal
NVDA,1789653984002,219.0696,219.0634,219.0759,7962,normal
NVDA,1789653984968,219.0734,219.0613,219.0855,6870,normal
NVDA,1789653986002,219.078,219.073,219.083,9919,normal
NVDA,1789653986918,219.0787,219.069,219.0885,4434,normal
NVDA,1789653987933,219.0865,219.0801,219.0929,7186,normal
NVDA,1789653988995,219.0914,219.0782,219.1046,4997,normal
NVDA,1789653990003,219.0963,219.0878,219.1048,5584,normal
NVDA,1789653990939,219.092,219.0845,219.0996,13426,normal
NVDA,1789653991954,219.1005,219.0882,219.1128,5283,normal
NVDA,1789653992939,219.1056,219.0946,219.1167,12655,normal
NVDA,1789653993925,219.1153,219.1025,219.128,157,normal
NVDA,1789653994922,219.1185,219.1048,219.1322,5232,normal
NVDA,1789653995931,219.1163,219.1058,219.1269,5898,normal
NVDA,1789653996902,219.1223,219.1093,219.1354,8393,normal
NVDA,1789653997957,219.1297,219.1172,219.1421,1558,normal
NVDA,1789653998915,219.1333,219.1188,219.1478,8608,normal
NVDA,1789653999963,219.1347,219.1207,219.1487,7660,normal
NVDA,1789654000909,219.1357,219.1282,219.1431,3438,normal
NVDA,1789654001955,219.1423,219.1373,219.1473,6596,normal
NVDA,1789654002916,219.1503,219.1435,219.1571,2426,normal
NVDA,1789654003967,219.1551,219.1428,219.1674,2956,normal
NVDA,1789654004933,219.1558,219.142,219.1696,5329,normal
NVDA,1789654005962,219.1602,219.1537,219.1667,1802,normal
NVDA,1789654006883,219.1596,219.1451,219.1742,16077,normal
NVDA,1789654007943,219.1622,219.1541,219.1703,7022,normal
NVDA,1789654008930,219.167,219.1578,219.1762,3720,normal
NVDA,1789654009910,219.1674,219.1552,219.1795,9651,normal
NVDA,1789654010946,219.1658,219.1519,219.1798,14392,normal
NVDA,1789654011892,219.1651,219.1508,219.1794,3650,normal
NVDA,1789654012868,219.1704,219.1639,219.177,22950,normal
NVDA,1789654013870,219.1725,219.1632,219.1819,5626,normal
NVDA,1789654014939,219.1764,219.1641,219.1887,852,normal
NVDA,1789654015906,219.1823,219.1755,219.1891,5141,normal
NVDA,1789654016936,219.1899,219.1788,219.2009,11339,normal
NVDA,1789654017941,219.1956,219.1808,219.2104,5301,normal
NVDA,1789654018917,219.1965,219.1862,219.2069,1602,normal
NVDA,1789654019850,219.2,219.1905,219.2095,7052,normal
NVDA,1789654020037,219.205,219.1913,219.2187,2472,normal
NVDA,1789654021265,219.2019,219.1878,219.216,6099,normal
NVDA,1789654022651,219.2017,219.192,219.2115,10777,normal
NVDA,1789654023933,219.1948,219.1837,219.2058,2891,normal
NVDA,1789654025235,219.1916,219.1866,219.1966,6374,normal
NVDA,1789654026482,219.1799,219.1722,219.1875,208,normal
NVDA,1789654027804,219.1519,219.1373,219.1665,1684,normal
NVDA,1789654029169,219.13,219.1163,219.1437,5898,normal
NVDA,1789654030423,219.1299,219.1249,219.1349,16546,normal
NVDA,1789654031733,219.1247,219.1146,219.1347,1679,normal
NVDA,1789654033031,219.1141,219.1091,219.1191,10822,normal
NVDA,1789654034302,219.1052,219.0979,219.1126,9472,normal
NVDA,1789654035670,219.0915,219.0865,219.0965,5527,normal
NVDA,1789654036906,219.0673,219.056,219.0786,8295,normal
NVDA,1789654038230,219.0654,219.0597,219.0712,5844,normal
NVDA,1789654039566,219.0619,219.0504,219.0734,6289,normal
NVDA,1789654040841,219.052,219.0426,219.0614,7036,normal
NVDA,1789654042141,219.0388,219.0335,219.0442,12482,normal
NVDA,1789654043458,219.0364,219.0237,219.0491,3238,normal
NVDA,1789654044723,219.0271,219.0161,219.0381,2565,normal
NVDA,1789654046098,219.0151,219.0039,219.0263,11959,normal
NVDA,1789654047338,219.0022,218.9918,219.0127,7498,normal
NVDA,1789654048638,218.9796,218.9727,218.9866,14294,normal
NVDA,1789654049997,218.957,218.9421,218.9719,10932,normal
NVDA,1789654051219,218.9508,218.9457,218.956,4232,normal
NVDA,1789654052515,218.936,218.931,218.941,4380,normal
NVDA,1789654053837,218.9172,218.9025,218.9318,9585,normal
NVDA,1789654055140,218.9039,218.8918,218.9161,2310,normal
NVDA,1789654056462,218.8905,218.8792,218.9018,10016,normal
NVDA,1789654057731,218.884,218.8783,218.8897,1725,normal
NVDA,1789654059110,218.8705,218.8655,218.8755,2780,normal
NVDA,1789654060368,218.8552,218.8412,218.8692,16429,normal
NVDA,1789654061633,218.8464,218.8386,218.8543,2710,normal
NVDA,1789654063000,218.8461,218.8339,218.8582,4958,normal
NVDA,1789654064311,218.8404,218.8344,218.8465,7236,normal
NVDA,1789654065531,218.8303,218.8166,218.844,5414,normal
NVDA,1789654066899,218.8306,218.8177,218.8435,10941,normal
NVDA,1789654068216,218.8109,218.8059,218.8159,9637,normal
NVDA,1789654069464,218.7958,218.7841,218.8075,5785,normal
NVDA,1789654070757,218.7746,218.7688,218.7804,9302,normal
NVDA,1789654072038,218.7652,218.7602,218.7702,16436,normal
NVDA,1789654073354,218.79253127883848,218.78233127883848,218.80263127883848,6540,price_shock
NVDA,1789654074649,218.7940050230708,218.7868050230708,218.8012050230708,6404,normal
NVDA,1789654076024,218.7734787673031,218.7684787673031,218.77847876730308,6731,normal
NVDA,1789654077276,218.7446525115354,218.7339525115354,218.7554525115354,7979,normal
NVDA,1789654078589,218.72712625576767,218.72212625576768,218.7321262557677,15323,normal
NVDA,1789654079932,218.715,218.7016,218.7284,2981,normal
NVDA,1789654079960,218.705,218.6931,218.7169,3276,normal
NVDA,1789654081422,218.7172,218.7122,218.7222,14018,normal
NVDA,1789654082898,218.7268,218.7218,218.7318,8741,normal
NVDA,1789654084436,218.7372,218.7225,218.752,1842,normal
NVDA,1789654085880,218.7537,218.7487,218.7587,13549,normal
NVDA,1789654087324,218.7712,218.7566,218.7859,4567,normal
NVDA,1789654088780,218.7706,218.7652,218.776,7028,normal
NVDA,1789654090223,218.7792,218.7686,218.7899,3807,normal
NVDA,1789654091743,218.7813,218.7758,218.7869,3550,normal
NVDA,1789654093124,218.796,218.791,218.801,11143,normal
NVDA,1789654094594,218.8144,218.8084,218.8204,24591,normal
NVDA,1789654096107,218.8411,218.8353,218.847,2867,normal
NVDA,1789654097577,218.8499,218.8449,218.8549,4333,normal
NVDA,1789654098984,218.8569,218.8502,218.8636,13704,normal
NVDA,1789654100481,218.8726,218.8666,218.8786,2215,normal
NVDA,1789654101884,218.8882,218.8832,218.8932,4448,normal
NVDA,1789654103345,218.89,218.885,218.895,10039,normal
NVDA,1789654104859,218.9005,218.895,218.9059,4783,normal
NVDA,1789654106298,218.9153,218.9042,218.9263,12767,normal
NVDA,1789654107749,218.9362,218.9229,218.9496,13962,normal
NVDA,1789654109197,218.947,218.9413,218.9527,3242,normal
NVDA,1789654110724,218.9467,218.9401,218.9534,3637,normal
NVDA,1789654112148,218.9537,218.945,218.9623,9063,normal
NVDA,1789654113640,218.9639,218.9524,218.9753,14853,normal
NVDA,1789654115023,218.9703,218.9628,218.9778,2978,normal
NVDA,1789654116540,218.9793,218.9717,218.9869,3458,normal
NVDA,1789654118033,218.9889,218.9812,218.9967,1872,normal
NVDA,1789654119454,218.9922,218.9811,219.0033,2520,normal
NVDA,1789654120952,219.0035,218.993,219.0141,4148,normal
NVDA,1789654122394,219.0136,219.0086,219.0186,4528,normal
NVDA,1789654123834,219.0273,219.019,219.0356,10146,normal
NVDA,1789654125304,219.0393,219.0333,219.0454,1510,normal
NVDA,1789654126783,219.0486,219.0399,219.0572,15262,normal
NVDA,1789654128234,219.0622,219.0572,219.0672,9704,normal
NVDA,1789654129628,219.084,219.079,219.089,10410,normal
NVDA,1789654131092,219.0917,219.0821,219.1014,3041,normal
NVDA,1789654132619,219.1012,219.0962,219.1063,4953,normal
NVDA,1789654134075,219.1094,219.1014,219.1175,13249,normal
NVDA,1789654135493,219.1206,219.1086,219.1326,1175,normal
NVDA,1789654136993,219.1324,219.1188,219.1459,6591,normal
NVDA,1789654138437,219.1426,219.1376,219.1476,3676,normal
NVDA,1789654139880,219.16,219.1492,219.1708,2562,normal
NVDA,1789654139966,219.14,219.1253,219.1547,3100,normal
NVDA,1789654141529,219.1416,219.1289,219.1543,6418,normal
NVDA,1789654143102,219.1405,219.1318,219.1493,12562,normal
NVDA,1789654144598,219.1427,219.1337,219.1517,8380,normal
NVDA,1789654146171,219.1435,219.1326,219.1543,4805,normal
NVDA,1789654147705,219.1445,219.1341,219.1549,4623,normal
NVDA,1789654149197,219.1424,219.1327,219.1521,9425,normal
NVDA,1789654150776,219.14,219.1266,219.1533,9386,normal
NVDA,1789654152340,219.1414,219.1364,219.1464,13218,normal
NVDA,1789654153782,219.1422,219.1281,219.1564,11415,normal
NVDA,1789654155365,219.1444,219.13,219.1589,6020,normal
NVDA,1789654156854,219.1442,219.1322,219.1561,12412,normal
NVDA,1789654158454,219.144,219.136,219.1519,1288,normal
NVDA,1789654159992,219.1398,219.1345,219.1451,8506,normal
NVDA,1789654161558,219.1376,219.1326,219.1426,1413,normal
NVDA,1789654163043,219.1391,219.1341,219.1442,4675,normal
NVDA,1789654164584,219.1362,219.1312,219.1412,11150,normal
NVDA,1789654166116,219.1385,219.1315,219.1455,3458,normal
NVDA,1789654167662,219.1434,219.1345,219.1523,6699,normal
NVDA,1789654169173,219.142,219.1286,219.1555,13162,normal
NVDA,1789654170711,219.1399,219.1349,219.1449,13436,normal
NVDA,1789654172223,219.1436,219.1386,219.1486,9738,normal
NVDA,1789654173820,219.1386,219.1336,219.1436,6001,normal
NVDA,1789654175338,219.1352,219.1242,219.1462,13565,normal
NVDA,1789654176846,219.1331,219.1274,219.1389,3764,normal
NVDA,1789654178390,219.1354,219.1276,219.1432,1582,normal
NVDA,1789654179938,219.1345,219.1295,219.1395,2794,normal
NVDA,1789654181518,219.1354,219.1304,219.1404,3368,normal
NVDA,1789654183055,219.134,219.1284,219.1396,7232,normal
NVDA,1789654184583,219.1328,219.1278,219.1378,7352,normal
NVDA,1789654186128,219.134,219.129,219.139,6398,normal
NVDA,1789654187640,219.1346,219.1267,219.1425,10348,normal
NVDA,1789654189102,219.1366,219.1282,219.145,2919,normal
NVDA,1789654190692,219.1348,219.1232,219.1464,6570,normal
NVDA,1789654192248,219.134,219.1284,219.1397,4608,normal
NVDA,1789654193730,219.1304,219.1254,219.1354,2848,normal
NVDA,1789654195290,219.1308,219.1217,219.14,9219,normal
NVDA,1789654196851,219.1316,219.1168,219.1465,2433,normal
NVDA,1789654198384,219.131,219.126,219.136,11894,normal
NVDA,1789654199858,219.19114241324206,219.17764241324207,219.20464241324206,8803,price_shock
NVDA,1789654200024,219.17891393059364,219.17391393059364,219.18391393059363,2406,normal
NVDA,1789654201526,219.18308544794525,219.17718544794525,219.18898544794524,1809,normal
NVDA,1789654203032,219.17155696529682,219.1611569652968,219.18185696529682,19097,normal
NVDA,1789654204467,219.16442848264842,219.15942848264842,219.1694284826484,8808,normal
NVDA,1789654205975,219.1564,219.1508,219.162,6772,normal
NVDA,1789654207534,219.1692,219.1622,219.1763,5576,normal
NVDA,1789654208972,219.1723,219.1575,219.1872,2609,normal
NVDA,1789654210517,219.1833,219.1752,219.1913,3105,normal
NVDA,1789654211992,219.1836,219.1767,219.1906,3414,normal
NVDA,1789654213464,219.1885,219.1788,219.1982,16996,normal
NVDA,1789654214933,219.1928,219.1846,219.2011,8670,normal
NVDA,1789654216510,219.1976,219.1881,219.2071,3365,normal
NVDA,1789654218020,219.2042,219.1941,219.2143,8160,normal
NVDA,1789654219502,219.2115,219.2056,219.2174,11651,normal
NVDA,1789654220946,219.2173,219.2123,219.2223,6719,normal
NVDA,1789654222459,219.2167,219.2117,219.2217,9189,normal
NVDA,1789654223958,219.2161,219.2111,219.2211,1168,normal
NVDA,1789654225452,219.217,219.212,219.222,3119,normal
NVDA,1789654226993,219.2258,219.2208,219.2308,5563,normal
NVDA,1789654228439,219.2362,219.2294,219.2429,15900,normal
NVDA,1789654229990,219.2401,219.231,219.2492,6355,normal
NVDA,1789654231472,219.243,219.2372,219.2487,13719,normal
NVDA,1789654232911,219.2447,219.2348,219.2545,3935,normal
NVDA,1789654234411,219.2453,219.239,219.2516,4623,normal
NVDA,1789654235898,219.2499,219.2422,219.2577,8291,normal
NVDA,1789654237489,219.28967217204797,219.27877217204795,219.30047217204796,3783,price_shock
NVDA,1789654238976,219.28347773763838,219.27527773763836,219.29167773763837,2148,normal
NVDA,1789654240395,219.2714833032288,219.2653833032288,219.2774833032288,2204,normal
NVDA,1789654241897,219.26898886881918,219.25428886881917,219.28358886881918,30801,normal
NVDA,1789654243470,219.26879443440959,219.2637944344096,219.27379443440958,9117,normal
NVDA,1789654244957,219.2657,219.2597,219.2717,6113,normal
NVDA,1789654246441,219.273,219.2638,219.2822,1140,normal
NVDA,1789654247882,219.2647,219.2597,219.2697,9790,normal
NVDA,1789654249427,219.2739,219.2639,219.2839,4684,normal
NVDA,1789654250937,219.2837,219.274,219.2934,10449,normal
NVDA,1789654252459,219.2917,219.2867,219.2967,2050,normal
NVDA,1789654253865,219.2982,219.288,219.3085,5229,normal
NVDA,1789654255423,219.3063,219.297,219.3155,21167,normal
NVDA,1789654256860,219.3097,219.3047,219.3147,3624,normal
NVDA,1789654258447,219.3181,219.3085,219.3277,1303,normal
NVDA,1789654259863,219.3233,219.3136,219.333,634,normal
NVDA,1789654259969,219.34,219.3318,219.3482,4432,normal
NVDA,1789654261628,219.3406,219.3271,219.3542,13663,normal
NVDA,1789654263255,219.3387,219.3337,219.3437,4968,normal
NVDA,1789654264838,219.3375,219.3325,219.3425,5330,normal
NVDA,1789654266486,219.3355,219.3305,219.3405,13344,normal
NVDA,1789654268113,219.334,219.329,219.339,3891,normal
NVDA,1789654269742,219.3346,219.3248,219.3444,2838,normal
NVDA,1789654271310,219.3335,219.3191,219.348,3005,normal
NVDA,1789654272909,219.3323,219.3269,219.3377,3526,normal
NVDA,1789654274583,219.3321,219.3227,219.3415,1317,normal
NVDA,1789654276158,219.3313,219.3221,219.3405,8671,normal
NVDA,1789654277856,219.3308,219.3258,219.3359,9132,normal
NVDA,1789654279429,219.3291,219.3235,219.3346,7699,normal
NVDA,1789654281089,219.3239,219.3102,219.3375,2696,normal
NVDA,1789654282667,219.3224,219.3168,219.328,517,normal
NVDA,1789654284317,219.3188,219.3136,219.3239,8060,normal
NVDA,1789654285880,219.3212,219.3162,219.3262,13058,normal
NVDA,1789654287534,219.3191,219.3141,219.3241,4416,normal
NVDA,1789654289172,219.3181,219.3131,219.3231,6971,normal
NVDA,1789654290769,219.3162,219.3112,219.3213,4021,normal
NVDA,1789654292341,219.3159,219.3109,219.3209,4864,normal
NVDA,1789654293959,219.3167,219.3113,219.3221,4209,normal
NVDA,1789654295581,219.3152,219.3071,219.3233,9158,normal
NVDA,1789654297273,219.314,219.3086,219.3194,31458,normal
NVDA,1789654298845,219.3138,219.3088,219.3188,11255,normal
NVDA,1789654300513,219.3159,219.3096,219.3221,5642,normal
NVDA,1789654302063,219.318,219.3116,219.3243,4136,normal
NVDA,1789654303682,219.3181,219.3073,219.3289,2129,normal
NVDA,1789654305368,219.32,219.3109,219.3291,14060,normal
NVDA,1789654306946,219.3229,219.3129,219.3329,10206,normal
NVDA,1789654308534,219.3216,219.3141,219.3291,4311,normal
NVDA,1789654310194,219.32,219.305,219.335,12172,normal
NVDA,1789654311762,219.3196,219.3146,219.3246,6838,normal
NVDA,1789654313388,219.3194,219.3144,219.3244,4161,normal
NVDA,1789654315063,219.318,219.312,219.3241,4716,normal
NVDA,1789654316675,219.319,219.3099,219.3281,14785,normal
NVDA,1789654318261,219.317,219.3032,219.3308,2790,normal
NVDA,1789654319878,219.315,219.31,219.32,2392,normal
NVDA,1789654320036,219.3151,219.3101,219.3201,4316,normal
NVDA,1789654320766,219.3172,219.3043,219.3302,13341,normal
NVDA,1789654321503,219.3205,219.3064,219.3346,4006,normal
NVDA,1789654322249,219.3268,219.3203,219.3334,4303,normal
NVDA,1789654323065,219.3394,219.3246,219.3543,6692,normal
NVDA,1789654323753,219.3405,219.3291,219.3518,4314,normal
NVDA,1789654324550,219.3438,219.3361,219.3514,2262,normal
NVDA,1789654325330,219.3437,219.33,219.3575,4011,normal
NVDA,1789654326088,219.3454,219.3369,219.3539,11400,normal
NVDA,1789654326840,219.3563,219.346,219.3666,4563,normal
NVDA,1789654327593,219.3552,219.3452,219.3653,3699,normal
NVDA,1789654328351,219.36,219.3548,219.3652,3329,normal
NVDA,1789654329078,219.3591,219.3489,219.3693,6367,normal
NVDA,1789654329902,219.3597,219.3503,219.3691,23626,normal
NVDA,1789654330584,219.3617,219.3567,219.3667,10077,normal
NVDA,1789654331407,219.3666,219.3537,219.3794,1091,normal
NVDA,1789654332127,219.377,219.3633,219.3907,4122,normal
NVDA,1789654332947,219.3801,219.3671,219.3932,5574,normal
NVDA,1789654333680,219.3825,219.3686,219.3964,3871,normal
NVDA,1789654334377,219.3864,219.3736,219.3992,6234,normal
NVDA,1789654335170,219.3864,219.3814,219.3914,2563,normal
NVDA,1789654335956,219.3962,219.391,219.4015,2292,normal
NVDA,1789654336716,219.4084,219.4034,219.4134,7748,normal
NVDA,1789654337420,219.4161,219.4058,219.4264,4662,normal
NVDA,1789654338236,219.424,219.4167,219.4314,24943,normal
NVDA,1789654338946,219.4247,219.4197,219.4297,19784,normal
NVDA,1789654339715,219.4229,219.4137,219.4321,20580,normal
NVDA,1789654340429,219.4322,219.4263,219.4381,12930,normal
NVDA,1789654341238,219.4254,219.4169,219.434,4802,normal
NVDA,1789654341952,219.4337,219.4269,219.4405,4109,normal
NVDA,1789654342753,219.4343,219.4293,219.4393,4077,normal
NVDA,1789654343546,219.4314,219.4192,219.4436,9004,normal
NVDA,1789654344271,219.4316,219.4179,219.4453,4108,normal
NVDA,1789654345020,219.4316,219.4196,219.4435,6982,normal
NVDA,1789654345774,219.4315,219.4265,219.4365,17040,normal
NVDA,1789654346562,219.4368,219.4243,219.4492,9459,normal
NVDA,1789654347313,219.4485,219.4435,219.4535,11236,normal
NVDA,1789654348038,219.4496,219.4351,219.464,9310,normal
NVDA,1789654348865,219.4576,219.4446,219.4706,4623,normal
NVDA,1789654349575,219.4557,219.4459,219.4654,14010,normal
NVDA,1789654350339,219.4507,219.4457,219.4557,1796,normal
NVDA,1789654351134,219.4598,219.4548,219.4648,2007,normal
NVDA,1789654351831,219.4632,219.4548,219.4717,7509,normal
